interaction,mean,upper,lower
16700,-50.70093885877386,-34.810724994517734,-66.59115272302999
16800,-51.09000608638987,-35.23459200280789,-66.94542016997185
16900,-51.36698468530942,-35.359614478447284,-67.37435489217155
17000,-51.61748334726464,-35.479843784393765,-67.75512291013551
17100,-51.88656029086586,-35.57138488223961,-68.2017356994921
17200,-52.18284366197438,-35.809814733171535,-68.55587259077723
17300,-52.27966818364115,-35.96228416969268,-68.59705219758962
17400,-52.521117143514196,-36.01058265288195,-69.03165163414644
17500,-52.87151179286873,-36.22895939870133,-69.51406418703613
17600,-53.02437130935937,-36.23035926406701,-69.81838335465173
17700,-53.14764483821525,-36.400219827614464,-69.89506984881604
17800,-53.24097388593397,-36.39470349251982,-70.08724427934811
17900,-53.414554567266485,-36.516436317566615,-70.31267281696636
18000,-53.69654533641782,-36.73809093065509,-70.65499974218055
18100,-53.93791234599843,-36.87921759769729,-70.99660709429956
18200,-54.186774420126106,-37.126332254310505,-71.24721658594171
18300,-54.350889487138865,-37.21173032010172,-71.49004865417601
18400,-54.48693419512758,-37.20958443688056,-71.7642839533746
18500,-54.674530569860984,-37.36627598966525,-71.98278515005671
18600,-54.850313695838096,-37.47418598927116,-72.22644140240503
18700,-55.02928787580252,-37.56621668719698,-72.49235906440805
18800,-55.21228362518309,-37.67557605320153,-72.74899119716466
18900,-55.41394860100024,-37.8280628153899,-72.99983438661059
19000,-55.5840272382477,-37.93279196272229,-73.23526251377311
19100,-55.7192752842833,-37.90041474040224,-73.53813582816436
19200,-55.91391432033911,-38.047774939959055,-73.78005370071917
19300,-56.105826686965585,-38.16005452972108,-74.05159884421009
19400,-56.32149628673956,-38.31683976386768,-74.32615280961144
19500,-56.53877409530202,-38.478224323033196,-74.59932386757083
19600,-56.728635583909124,-38.55600370065261,-74.90126746716564
19700,-56.98244395491704,-38.80170715077456,-75.16318075905951
19800,-57.20501671634529,-38.955376051497616,-75.45465738119296
19900,-57.42088227288777,-39.10905897509643,-75.73270557067912
20000,-57.64158958751923,-39.317211666568554,-75.9659675084699
20100,-57.862275754081544,-39.50509958405151,-76.21945192411158
20200,-58.034146497577126,-39.47614507561555,-76.5921479195387
20300,-58.27979210284046,-39.69299739237506,-76.86658681330586
20400,-58.46193147527106,-39.711455612434165,-77.21240733810795
20500,-58.64314921287464,-39.74727192270406,-77.53902650304522
20600,-58.84749981743281,-39.86120697562923,-77.8337926592364
20700,-59.06491945579961,-40.039558964664536,-78.09027994693469
20800,-59.24834694322535,-40.17809241252958,-78.31860147392112
20900,-59.464414923905245,-40.41981295793481,-78.50901688987568
21000,-59.59976735519454,-40.424888645047574,-78.7746460653415
21100,-59.76629040855348,-40.56769131059387,-78.96488950651309
21200,-59.919914512232836,-40.661434442243205,-79.17839458222247
21300,-60.07701031161564,-40.73875203879632,-79.41526858443495
21400,-60.271051943251635,-40.85631987001375,-79.68578401648952
21500,-60.459796703023336,-40.9595270078392,-79.96006639820747
21600,-60.68144643409173,-41.1150415801999,-80.24785128798356
21700,-60.94045392135935,-41.38129848360076,-80.49960935911794
21800,-61.17782363498121,-41.5440621158083,-80.81158515415412
21900,-61.36258840884358,-41.566979481664845,-81.15819733602231
22000,-61.529534226654846,-41.562555085218435,-81.49651336809126
22100,-61.69623040719135,-41.60026216676228,-81.79219864762042
22200,-61.87900805682871,-41.73703661614674,-82.02097949751068
22300,-62.06532625259761,-41.89898013476184,-82.23167237043337
22400,-62.262400977679,-42.09663009521442,-82.42817186014358
22500,-62.405608446852774,-42.14362734680324,-82.6675895469023
22600,-62.58533514560062,-42.25269830994942,-82.91797198125181
22700,-62.75086659203349,-42.308247230316546,-83.19348595375044
22800,-63.00250898929912,-42.638768564751004,-83.36624941384724
22900,-63.155792505328634,-42.64903699808838,-83.66254801256889
23000,-63.309034450832826,-42.633319652493824,-83.98474924917183
23100,-63.51702818243477,-42.76480199680266,-84.26925436806688
23200,-63.78264472861387,-42.991819706959795,-84.57346975026795
23300,-64.03199450071364,-43.166000299390575,-84.8979887020367
23400,-64.26060756604488,-43.2898849190036,-85.23133021308617
23500,-64.45099304984714,-43.29252516484314,-85.60946093485114
23600,-64.66429392897324,-43.40385990881778,-85.9247279491287
23700,-64.89476828464726,-43.60978234169144,-86.17975422760307
23800,-65.0876581847083,-43.62320168975407,-86.55211467966254
23900,-65.32087098742677,-43.76105442198175,-86.88068755287179
24000,-65.51960934430404,-43.784628729972574,-87.2545899586355
24100,-65.7232881194799,-43.89603031203644,-87.55054592692338
24200,-65.91110804494106,-43.995181606824815,-87.8270344830573
24300,-66.0147603826488,-44.14479000495561,-87.884730760342
24400,-66.06873260551738,-44.122538416649135,-88.01492679438563
24500,-66.25322868909345,-44.47854161450658,-88.02791576368031
24600,-66.37256719491828,-44.410638199656056,-88.33449619018049
24700,-66.59040085358485,-44.58080520492263,-88.59999650224708
24800,-66.78906266228803,-44.69618349140309,-88.88194183317297
24900,-66.9694885916957,-44.74051953195594,-89.19845765143545
25000,-67.17588692775888,-44.91732445606861,-89.43444939944915
25100,-67.39654351018429,-45.127530849846615,-89.66555617052197
25200,-67.55146967760348,-45.1205242403346,-89.98241511487235
25300,-67.77791833708486,-45.33253943617789,-90.22329723799183
25400,-67.97349593467493,-45.42854877763338,-90.51844309171648
25500,-68.1833973073648,-45.592791207660504,-90.7740034070691
25600,-68.35962848351954,-45.7431617232712,-90.97609524376789
25700,-68.4656775454691,-45.666244264504144,-91.26511082643407
25800,-68.59550394257346,-45.67223126478524,-91.51877662036168
25900,-68.7452716896379,-45.696348983923954,-91.79419439535185
26000,-68.97795669652547,-45.99084829100852,-91.96506510204242
26100,-69.14970123989515,-46.042050849013634,-92.25735163077667
26200,-69.3357239003594,-46.15144586357533,-92.52000193714346
26300,-69.53070553847849,-46.34075457280408,-92.72065650415288
26400,-69.69913308306823,-46.486955250976536,-92.91131091515993
26500,-69.83611842665964,-46.572517250101455,-93.09971960321782
26600,-69.99252976895237,-46.69358308226503,-93.2914764556397
26700,-70.10014212780354,-46.597026106652294,-93.60325814895478
26800,-70.30622134224728,-46.80587794750606,-93.8065647369885
26900,-70.46194221822479,-46.84859678675676,-94.07528764969283
27000,-70.61318044301488,-46.9145800115399,-94.31178087448987
27100,-70.81503993955037,-47.07351442119831,-94.55656545790244
27200,-71.03600154522064,-47.20724650806697,-94.86475658237431
27300,-71.23934069230299,-47.29672462680424,-95.18195675780174
27400,-71.4260231324446,-47.36850951348587,-95.48353675140334
27500,-71.57023628879622,-47.45137013493745,-95.689102442655
27600,-71.62805894279784,-47.3228887200772,-95.93322916551847
27700,-71.84156005601557,-47.6910559203979,-95.99206419163323
27800,-71.94829201641456,-47.694528912242106,-96.202055120587
27900,-72.08200488267798,-47.87815893399976,-96.2858508313562
28000,-72.18651000134551,-48.02367231421255,-96.34934768847847
28100,-72.31954488677854,-47.94900664276392,-96.69008313079317
28200,-72.49172813224348,-47.98315044335235,-97.00030582113462
28300,-72.68822803724576,-48.107860800274466,-97.26859527421706
28400,-72.8643131296674,-48.18945085932205,-97.53917540001274
28500,-73.04044191047448,-48.236217731133834,-97.84466608981514
28600,-73.19196293728945,-48.187098846682694,-98.1968270278962
28700,-73.43319137916788,-48.42007379231063,-98.44630896602513
28800,-73.58821496981591,-48.45334410717054,-98.72308583246128
28900,-73.79893000769904,-48.58066564747598,-99.0171943679221
29000,-73.99705938048464,-48.74694876709047,-99.24716999387881
29100,-74.1898950138975,-48.9353067574969,-99.4444832702981
29200,-74.3233220548374,-48.959174469912206,-99.68746963976261
29300,-74.49306977634143,-49.12562679947526,-99.86051275320759
29400,-74.55784378491623,-49.06342118111346,-100.052266388719
29500,-74.6136363733846,-48.9714538600397,-100.25581888672949
29600,-74.73766971168644,-49.05698684314597,-100.4183525802269
29700,-74.92155803922189,-49.21946486186786,-100.62365121657592
29800,-75.08543645927946,-49.31024901541467,-100.86062390314426
29900,-75.26598296649001,-49.4435818908937,-101.08838404208633
30000,-75.4435096857388,-49.5005938659775,-101.38642550550011
30100,-75.67437662000523,-49.79390155677075,-101.55485168323972
30200,-75.82367419252829,-49.873067458538394,-101.77428092651817
30300,-75.967718588908,-49.96491969197248,-101.97051748584352
30400,-76.12047685201468,-50.08331679967223,-102.15763690435712
30500,-76.25029471105461,-50.14471991999021,-102.355869502119
30600,-76.35128901729794,-50.14165820284691,-102.56091983174898
30700,-76.51009634494517,-50.21741968872878,-102.80277300116155
30800,-76.71274490042781,-50.41318374260909,-103.01230605824652
30900,-76.86175243144285,-50.417726633399084,-103.30577822948662
31000,-76.99681982767588,-50.40799938418907,-103.58564027116269
31100,-77.10424378362225,-50.37417761440502,-103.83430995283948
31200,-77.27531042323453,-50.562204545718075,-103.98841630075098
31300,-77.37535785238771,-50.604292264108736,-104.14642344066668
31400,-77.53424111143542,-50.81313617117181,-104.25534605169904
31500,-77.68145489829661,-50.94417838455572,-104.41873141203749
31600,-77.84845257781647,-51.04280345797173,-104.65410169766122
31700,-78.05722136636058,-51.184865619751946,-104.92957711296921
31800,-78.24792573147627,-51.30827430725135,-105.18757715570119
31900,-78.46449344788564,-51.53696826605798,-105.3920186297133
32000,-78.61878763429772,-51.644741801271806,-105.59283346732363
32100,-78.76491101975019,-51.81388014371146,-105.71594189578892
32200,-78.82692719612248,-51.673074605642086,-105.98077978660288
32300,-78.95857856336613,-51.72292298279807,-106.1942341439342
32400,-79.12630596093767,-51.855938822641534,-106.39667309923381
32500,-79.29309078558478,-51.97695541436901,-106.60922615680056
32600,-79.48895718613889,-52.14729401519482,-106.83062035708296
32700,-79.65677080430126,-52.238932598887075,-107.07460900971545
32800,-79.74111207326894,-52.13608874959349,-107.34613539694439
32900,-79.86347992656991,-52.197792389629655,-107.52916746351016
33000,-79.98197916303592,-52.2453846100898,-107.71857371598203
33100,-80.12240788766842,-52.348245540214855,-107.89657023512197
33200,-80.23897646926434,-52.40167312549106,-108.07627981303763
33300,-80.36681887296598,-52.4677705703693,-108.26586717556266
33400,-80.53730511556114,-52.72184617516925,-108.35276405595303
33500,-80.71877065639235,-52.956323662397914,-108.48121765038678
33600,-80.8202922017862,-52.98100550874615,-108.65957889482625
33700,-80.95353046519165,-53.11218640205627,-108.79487452832703
33800,-81.09001273992172,-53.265110743482,-108.91491473636144
33900,-81.2281315744552,-53.38451884793817,-109.07174430097224
34000,-81.31784064527997,-53.38209683266413,-109.25358445789581
34100,-81.41479054005521,-53.397809274545665,-109.43177180556475
34200,-81.56944715738857,-53.610462911532935,-109.5284314032442
34300,-81.67161982134311,-53.66451894813913,-109.6787206945471
34400,-81.69234090731162,-53.56195505187172,-109.82272676275151
34500,-81.72097675738023,-53.48930293850776,-109.9526505762527
34600,-81.81612997781659,-53.52794130944102,-110.10431864619216
34700,-81.94438924589163,-53.65169773401833,-110.23708075776493
34800,-82.09377895598121,-53.79459911894094,-110.39295879302148
34900,-82.32476462632573,-54.106621695941044,-110.54290755671042
35000,-82.46670815473297,-54.16862236582096,-110.76479394364497
35100,-82.57187779954751,-54.09699504302918,-111.04676055606583
35200,-82.7666735386528,-54.318819462443116,-111.21452761486248
35300,-82.87945405818718,-54.303873794315294,-111.45503432205906
35400,-83.04937560998175,-54.57453119646907,-111.52422002349444
35500,-83.16417463222359,-54.676707984246235,-111.65164128020095
35600,-83.19269464678413,-54.62784361082975,-111.75754568273851
35700,-83.29870429867347,-54.80826580033069,-111.78914279701625
35800,-83.38477831679056,-54.862433954025924,-111.90712267955519
35900,-83.49693982213257,-54.918860768311504,-112.07501887595365
36000,-83.62458581149308,-54.9696034991742,-112.27956812381196
36100,-83.77194929699382,-55.09661913623016,-112.44727945775749
36200,-83.8859560093272,-55.10875573021933,-112.66315628843508
36300,-83.97754861818244,-55.082611755468236,-112.87248548089664
36400,-84.09817432102658,-55.14730524075361,-113.04904340129954
36500,-84.22371379505958,-55.22642055043254,-113.22100703968661
36600,-84.35014071625227,-55.30116026040116,-113.39912117210338
36700,-84.49980945118384,-55.46357085568903,-113.53604804667864
36800,-84.65171915826002,-55.54649534249881,-113.75694297402123
36900,-84.78778472363955,-55.56564921262715,-114.00992023465194
37000,-84.92330829371875,-55.65141928497424,-114.19519730246326
37100,-85.00434309553424,-55.60225409092264,-114.40643210014584
37200,-85.10836851135068,-55.65199494608483,-114.56474207661653
37300,-85.22661782984744,-55.769438647429475,-114.68379701226542
37400,-85.3429827385252,-55.94078008765665,-114.74518538939374
37500,-85.45573329888131,-56.043233909350455,-114.86823268841218
37600,-85.58599438788698,-56.13249218147047,-115.0394965943035
37700,-85.68521592857647,-56.09516173360098,-115.27527012355196
37800,-85.89496380825008,-56.44846483690448,-115.34146277959569
